Serial No,Item Name,Volume/Weight,Price (BDT),Discounted Price (BDT),Source URL
3159,GBpoietin 10000,10000IU/ml,5149.91,2200,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3160,Bioz,,50.19,45.17,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3161,PEG-Epo 50,50mcg/0.3ml,4000,3636,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3162,Vitalex M,,45,40.91,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3163,HemoMax IV,100mg/5ml,325,295.43,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3164,Himobin,200mg/5ml,,0,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3165,Carofol Z,,5,4.55,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3166,Nervex Injection,0.5mg/ml,30,27.27,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3167,Femicap,,51,46.36,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3168,Vizicon,,3.52,3.20,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3169,Zeefol M,,35,31.82,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3170,Ferotab,,0.30,0.28,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3171,Polytamin,,50.15,45.59,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3172,Ferico,200mg/5ml,,1,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3173,Meta Plus TR,150mg+500mcg,2.40,2.18,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3174,Biofez,,3.01,2.74,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3175,Eprex,3000IU,1647.74,1530.15,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3176,Hemobin,200mg/5ml,30,27.27,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3177,Ferintus,100mg/2ml,400,363.60,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3178,Veniron IV,100mg/5ml,300,272.70,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3179,Pregvit,,3.01,2.74,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3180,Bioron,200mg/5ml,26.10,23.72,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3181,Meclon,0.5mg,4,3.72,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3182,Folvit CI,,3.25,2.96,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3183,Feroson,100mg/5ml,27,24.54,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3184,Itop CI,,3,2.73,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3185,Nervo 12,0.5mg,4,3.64,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3186,Eprex,2000IU,1619.33,1504.90,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3187,Folus,5mg,0.30,0.28,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3188,Equate,,,0,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3189,Ferol TR,,2.94,2.68,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3190,Momcap,,3.50,3.29,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3191,Pregmin Z,,3.01,2.74,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3192,ZFC,,3,2.73,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3193,Reoplex,,38,34.54,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3194,Prenavit,,,0,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3195,Apitone,200mg/5ml,24.89,22.62,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3196,Happymix 5,,75,67.50,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3197,Multi M,,45,40.91,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3198,Fero,200mg+200mcg,0.37,0.33,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3199,Polyferon,,50,45.45,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3200,Ferrolin,200mg/5ml,24.16,21.96,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3201,Megavit M,,,30,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3202,Multivita Forte,,45,40.91,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3203,Sinaferon,,19,17.27,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3204,Ferocin,200mg/5ml,26.10,23.72,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3205,Efol ER,,2.51,2.28,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3206,Feofer IV,100mg/5ml,325,295.43,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3207,Haemozin TR,,2.70,2.45,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3208,Seofol Plus,150mg+500mcg,,0,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3209,Pregnacare TR,,3,2.73,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3210,Newage,,150,135,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3211,Vigor M,,45,40.91,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3212,Epoetin 10000,10000IU,3800,3454.20,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3213,Ferigun,,57,51.81,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3214,Fozifol,,2.93,2.67,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3215,Stano M,,90,81.81,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3216,Alfil,,,0,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3217,Mecopen F/C,0.5mg,4,3.64,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3218,Folin SR,150mg+500mcg,2.39,2.17,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3219,Prenatal,,2.91,2.65,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3220,Aniron IV,100mg/5ml,,1,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3221,Irofol,100mg/5ml,32.18,29.25,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3222,Foliron TR,,3,2.73,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3223,Suplivit M,,45,40.91,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3224,FE-Z,,2.90,2.64,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3225,Hefolin SR,150mg+500mcg,2.40,2.18,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3226,Becnox M,,109,99.08,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3227,Feviz,,50.19,46.08,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3228,Fer-Z,,3,2.73,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3229,Proviron,,3,2.73,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3230,Terovit,5mg,0.27,0.25,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3231,Z Fol,,2.93,2.67,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3232,Proviron,,35,31.82,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3233,Omnivit,,3.50,3.18,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3234,Folex-TR,150mg+500mcg,2.37,2.15,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3235,Vitamom,,3.50,3.18,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3236,Zifa TR,,2.90,2.64,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3237,Nipavit M,,,0,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3238,Codmin,,80,72.72,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3239,Biovit PN,,75,68.18,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3240,Ferronat,300mg/5ml,32,29.09,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3241,Folic-son,5mg,,1,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3242,Ferocit,,,1,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3243,Zimon Plus,,30,27.27,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3244,Zimplex,,50.35,45.77,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3245,Glory,,3,2.73,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3246,Polyron,,30.20,27.45,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3247,Revital,21Ingredients,270,245.43,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3248,Mecomin,0.5mg,4,3.64,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3249,Zeefol TR,,30,27.27,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3250,Pregneed,,3,2.73,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3251,Vitachild,,140.52,129.01,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3252,Vimin PLUS,,45,40.91,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3253,Ziron F,,3,2.73,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3254,Revigor,,151.20,137.44,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3255,Irofol,,53,48.18,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3256,Extravit PLUS,,3.01,2.74,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3257,Bestal,,3,2.73,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3258,Nefrofer,20mg/ml,,1,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3259,EPL,,3,2.73,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3260,Heptamin,,3,2.73,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3261,Polyfiz,,3.50,3.18,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3262,Ferocare,100mg/5ml,300.90,273.52,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3263,Himobin,200mg/5ml,,0,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3264,Feroplus TR,,71.10,66.05,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3265,Extravit M,,42.90,39,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3266,Unifol TR,150mg+500mcg,23.70,21.51,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3267,GBpoietin 4000,4000IU/ml,2650.12,2275.13,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3268,Ferocit Z,,2.94,2.68,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3269,Feroplus,200mg/5ml,26,24.16,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3270,Pregnid,,3.61,3.28,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3271,Chewrol Chewable,,90,81.81,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3272,Folin Z TR,,2.91,2.65,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3273,Feofer DS,200mg/10ml,600,545.40,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3274,Femitab,200mg+200mcg,0.38,0.34,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3275,Zifef TR,,2.81,2.56,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3276,Viton-M,,,0,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3277,I-Fol,,30,27.27,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3278,Simvit -M,,54,49.09,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3279,Fezin CR,,3,2.73,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3280,Femavit Forte,,3.50,3.18,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3281,Fer-V,,3.50,3.18,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3282,Ferofol Z,,2.90,2.64,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3283,Becoson M,,,30,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3284,Irovit,,2.75,2.50,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3285,Anofer,100mg/5ml,300,272.70,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3286,Aneron,,50,45.45,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3287,Recova PLUS,,2.75,2.50,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3288,Xefer 100mg IV,100mg/2ml,400,363.60,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3289,Ferovit TR,,3,2.73,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3290,MB,0.5mg/ml,30.20,27.45,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3291,Prenatal,150mg+500mcg+22.5mg,3,2.73,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3292,Vitapro A-Z,,,30,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3293,Hemax-TR,,3,2.73,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3294,Syn-Z,,3.50,3.18,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3295,Allbeevit-M,,,0,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3296,Animet,,3,2.73,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3297,Ferron TR,,240,218.16,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3298,Folicasia,5mg,0.27,0.25,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3299,Edruvit M,,45,40.91,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3300,Xenofer 50,50mg/2.5ml,274,249.07,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3301,Feroson-TR,,2.10,1.91,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3302,Folized,,3.11,2.83,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3303,Allbeevit-M,,,0,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3304,FBC,,3,2.79,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3305,F+F,,,0,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3306,Fero TR,,71.10,64.63,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3307,Ferolet,,3.50,3.18,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3308,Fecon-BC,,3,2.73,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3309,Sinaferon,200mg/5ml,40,36.36,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
3310,Sprinkles,,25,22.73,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
