report_date,table_index,source_url,vessels_arrived,vessels_departed,vessels_at_berth,vessels_at_outer_anchorage,import_full_teus,import_empty_teus,export_full_teus,export_empty_teus,total_import_teus,total_export_teus,total_teus,yard_stock_teus,yard_capacity_teus,yard_occupancy_pct,berth_occupancy_pct,avg_dwell_days,avg_turnaround_hours,gross_moves_per_hour
2023-11-09,1,SYNTHETIC,13,8,11,30,3829.7,193.5,2297.6,1242.5,4023.2,3540.1,7563.3,35274.0,53000,66.6,76.7,6.05,67.1,24.8
2023-11-10,1,SYNTHETIC,15,16,12,25,3627.3,121.4,1795.6,1199.8,3748.7,2995.4,6744.0,36192.0,53000,68.3,82.1,5.23,82.7,28.2
2023-11-11,1,SYNTHETIC,12,10,13,20,4235.9,127.5,2273.7,1325.7,4363.4,3599.4,7962.8,31175.0,53000,58.8,82.7,2.7,65.5,26.2
2023-11-12,1,SYNTHETIC,10,16,16,27,3857.5,144.0,2281.8,1510.8,4001.5,3792.6,7794.1,35220.0,53000,66.5,74.4,4.07,58.3,30.7
2023-11-13,1,SYNTHETIC,16,9,15,23,3818.9,215.0,2586.0,1383.5,4033.9,3969.5,8003.4,36740.0,53000,69.3,81.8,7.6,65.0,27.1
2023-11-14,1,SYNTHETIC,9,13,14,23,4225.8,293.7,2396.4,1446.6,4519.6,3843.0,8362.6,36181.0,53000,68.3,83.3,2.71,70.7,27.3
2023-11-15,1,SYNTHETIC,13,18,11,29,4066.7,153.1,2512.6,1583.6,4219.8,4096.2,8316.0,36779.0,53000,69.4,76.6,7.38,66.9,24.2
2023-11-16,1,SYNTHETIC,10,9,14,23,3876.1,228.0,2543.7,1415.4,4104.0,3959.1,8063.1,33072.0,53000,62.4,83.7,3.81,62.2,24.5
2023-11-17,1,SYNTHETIC,13,13,14,38,3331.9,87.6,2014.0,1160.6,3419.6,3174.6,6594.1,36321.0,53000,68.5,80.1,3.69,66.1,31.3
2023-11-18,1,SYNTHETIC,19,8,14,18,4148.5,237.1,2509.9,1389.1,4385.7,3899.0,8284.7,39022.0,53000,73.6,84.6,4.39,64.8,23.5
2023-11-19,1,SYNTHETIC,18,12,11,25,4148.8,151.2,1996.1,1558.2,4300.0,3554.4,7854.3,33229.0,53000,62.7,77.2,3.71,82.2,26.9
2023-11-20,1,SYNTHETIC,12,16,9,25,3894.0,105.9,2315.0,1653.3,4000.0,3968.2,7968.2,40560.0,53000,76.5,91.1,5.68,78.6,29.0
2023-11-21,1,SYNTHETIC,15,12,12,25,3914.4,273.1,2028.9,1368.9,4187.5,3397.8,7585.3,37238.0,53000,70.3,79.6,5.54,55.1,31.0
2023-11-22,1,SYNTHETIC,6,14,12,30,4218.9,104.1,2375.3,1499.2,4323.0,3874.5,8197.5,34761.0,53000,65.6,81.8,2.62,91.1,28.4
2023-11-23,1,SYNTHETIC,12,10,11,27,4311.8,295.1,2199.7,1739.9,4607.0,3939.7,8546.6,39846.0,53000,75.2,86.7,6.39,71.5,31.3
2023-11-24,1,SYNTHETIC,8,10,15,27,3832.9,165.4,2221.6,997.2,3998.3,3218.8,7217.1,37479.0,53000,70.7,80.1,1.9,71.9,21.7
2023-11-25,1,SYNTHETIC,8,8,16,21,4345.0,92.9,2404.3,1725.6,4437.9,4130.0,8567.9,33698.0,53000,63.6,81.4,6.69,78.7,30.5
2023-11-26,1,SYNTHETIC,12,13,14,12,4118.7,200.6,2453.8,1199.9,4319.2,3653.7,7972.9,32721.0,53000,61.7,68.2,1.72,59.1,27.0
2023-11-27,1,SYNTHETIC,6,9,13,42,4006.6,163.1,2140.0,1366.9,4169.7,3506.9,7676.6,33627.0,53000,63.4,76.3,4.31,72.1,30.8
2023-11-28,1,SYNTHETIC,10,12,14,6,4068.5,162.0,2349.8,1705.1,4230.6,4054.9,8285.4,35517.0,53000,67.0,82.9,6.32,65.3,23.8
2023-11-29,1,SYNTHETIC,15,9,13,22,4159.9,155.1,2664.0,1195.4,4315.0,3859.5,8174.5,39194.0,53000,74.0,84.2,4.14,71.7,25.9
2023-11-30,1,SYNTHETIC,13,8,13,20,4784.2,130.9,2758.0,1239.6,4915.1,3997.6,8912.7,36726.0,53000,69.3,88.3,4.02,63.3,25.1
2023-12-01,1,SYNTHETIC,8,16,15,28,3427.5,201.0,1766.5,1340.8,3628.5,3107.3,6735.8,34098.0,53000,64.3,80.4,3.98,64.0,30.3
2023-12-02,1,SYNTHETIC,10,5,16,36,4174.2,101.3,2522.3,1687.4,4275.5,4209.7,8485.2,39701.0,53000,74.9,86.0,4.83,64.6,23.9
2023-12-03,1,SYNTHETIC,15,11,14,28,4355.6,222.8,2759.7,1281.4,4578.5,4041.1,8619.6,33462.0,53000,63.1,77.3,2.19,72.6,28.1
2023-12-04,1,SYNTHETIC,12,18,14,26,4063.1,266.2,2587.0,1655.1,4329.2,4242.1,8571.3,34055.0,53000,64.3,76.5,4.63,75.5,30.4
2023-12-05,1,SYNTHETIC,11,16,14,35,3724.9,184.9,2359.6,1450.2,3909.8,3809.8,7719.6,40531.0,53000,76.5,78.3,5.26,92.1,32.4
2023-12-06,1,SYNTHETIC,10,11,13,28,3911.7,164.7,2142.4,1245.6,4076.4,3388.0,7464.4,36814.0,53000,69.5,82.8,6.0,71.2,24.0
2023-12-07,1,SYNTHETIC,15,15,14,23,4035.3,154.3,2009.7,1417.4,4189.6,3427.2,7616.7,35474.0,53000,66.9,75.5,2.58,72.0,23.5
2023-12-08,1,SYNTHETIC,10,9,14,27,3429.6,125.4,2278.5,1157.4,3555.0,3435.9,6990.9,44169.0,53000,83.3,84.7,6.33,54.2,21.5
2023-12-09,1,SYNTHETIC,10,8,17,30,4504.7,236.0,2375.7,1501.6,4740.6,3877.2,8617.9,34345.0,53000,64.8,92.7,3.36,77.4,24.6
2023-12-10,1,SYNTHETIC,12,8,11,29,4512.4,249.0,2321.8,1447.7,4761.5,3769.5,8531.0,38779.0,53000,73.2,83.4,6.18,80.6,30.5
2023-12-11,1,SYNTHETIC,6,9,18,36,4231.9,156.1,2616.1,1227.9,4388.1,3844.0,8232.0,35646.0,53000,67.3,75.0,3.97,66.5,29.1
2023-12-12,1,SYNTHETIC,10,10,14,46,5072.8,163.5,2689.1,1771.1,5236.3,4460.2,9696.5,45040.0,53000,85.0,89.1,5.96,92.3,26.3
2023-12-13,1,SYNTHETIC,8,3,11,30,4267.6,317.2,2224.2,1461.3,4584.7,3685.5,8270.2,34506.0,53000,65.1,78.7,2.82,61.4,26.7
2023-12-14,1,SYNTHETIC,10,10,11,35,4300.3,247.9,1998.4,1586.7,4548.2,3585.1,8133.3,36977.0,53000,69.8,85.2,3.82,74.5,23.8
2023-12-15,1,SYNTHETIC,14,12,14,37,3742.6,210.6,1855.5,1427.7,3953.1,3283.2,7236.4,34961.0,53000,66.0,83.6,4.14,73.7,30.3
2023-12-16,1,SYNTHETIC,15,11,14,21,4606.2,113.1,2603.1,1473.5,4719.3,4076.6,8795.9,37261.0,53000,70.3,90.2,4.85,78.3,27.4
2023-12-17,1,SYNTHETIC,10,18,12,18,4461.9,173.4,2203.6,1570.8,4635.2,3774.4,8409.6,36958.0,53000,69.7,82.4,5.11,83.0,25.6
2023-12-18,1,SYNTHETIC,12,16,10,13,3793.6,178.2,2166.2,1329.9,3971.8,3496.1,7467.8,35858.0,53000,67.7,93.8,4.8,68.4,29.1
2023-12-19,1,SYNTHETIC,10,11,12,28,4274.0,246.0,2466.3,1711.3,4520.0,4177.6,8697.6,38897.0,53000,73.4,79.5,6.4,73.9,23.6
2023-12-20,1,SYNTHETIC,9,11,12,23,4610.4,107.5,2383.3,1850.4,4717.9,4233.8,8951.6,33483.0,53000,63.2,84.4,3.87,85.5,23.8
2023-12-21,1,SYNTHETIC,18,13,15,35,4287.8,263.3,2389.0,1753.5,4551.1,4142.5,8693.6,35423.0,53000,66.8,78.9,4.56,73.7,25.1
2023-12-22,1,SYNTHETIC,10,11,9,31,3761.0,196.2,2227.5,1141.7,3957.1,3369.2,7326.3,35680.0,53000,67.3,89.6,3.73,75.8,24.2
2023-12-23,1,SYNTHETIC,11,12,12,22,4787.7,207.4,2835.0,1527.4,4995.2,4362.3,9357.5,34287.0,53000,64.7,84.2,2.94,73.2,24.6
2023-12-24,1,SYNTHETIC,9,8,15,34,4118.6,233.6,2283.0,1651.5,4352.2,3934.6,8286.7,36474.0,53000,68.8,79.9,2.91,81.4,26.7
2023-12-25,1,SYNTHETIC,11,13,9,16,4094.5,297.2,3008.6,1297.3,4391.7,4305.9,8697.7,35600.0,53000,67.2,85.4,5.4,76.2,33.5
2023-12-26,1,SYNTHETIC,11,19,11,37,4091.5,236.6,2801.1,1381.3,4328.1,4182.4,8510.5,34736.0,53000,65.5,77.3,3.88,62.3,26.4
2023-12-27,1,SYNTHETIC,7,13,13,33,4113.0,240.2,2575.4,1282.8,4353.2,3858.2,8211.5,32163.0,53000,60.7,84.9,5.87,70.6,26.4
2023-12-28,1,SYNTHETIC,11,19,14,31,4500.1,145.8,2866.7,1675.9,4645.9,4542.6,9188.4,36247.0,53000,68.4,85.9,4.44,77.6,29.9
2023-12-29,1,SYNTHETIC,7,7,13,26,3409.8,87.6,2166.5,1114.1,3497.4,3280.6,6778.0,36720.0,53000,69.3,76.7,5.35,55.6,25.4
2023-12-30,1,SYNTHETIC,15,12,9,18,4402.9,103.3,2640.1,1620.2,4506.2,4260.3,8766.5,35447.0,53000,66.9,83.0,2.67,74.6,29.6
2023-12-31,1,SYNTHETIC,15,7,16,21,4402.5,231.1,2223.9,1672.7,4633.6,3896.6,8530.2,35520.0,53000,67.0,84.4,4.57,81.9,22.7
2024-01-01,1,SYNTHETIC,13,8,12,33,4880.4,237.5,2379.4,1913.0,5117.9,4292.4,9410.3,36405.0,53000,68.7,78.5,5.13,76.7,29.8
2024-01-02,1,SYNTHETIC,7,18,14,27,4522.8,191.4,2323.1,1628.7,4714.2,3951.8,8666.0,35817.0,53000,67.6,85.7,2.78,81.8,26.8
2024-01-03,1,SYNTHETIC,10,12,14,23,4247.8,196.9,2198.9,1773.3,4444.7,3972.3,8417.0,35154.0,53000,66.3,84.8,3.23,59.9,28.6
2024-01-04,1,SYNTHETIC,22,7,12,12,4780.4,135.1,2818.1,1311.3,4915.4,4129.5,9044.9,38880.0,53000,73.4,79.9,4.77,85.1,24.6
2024-01-05,1,SYNTHETIC,11,10,16,20,3850.8,120.0,2234.0,1583.1,3970.8,3817.1,7787.9,35605.0,53000,67.2,79.5,6.19,57.9,24.9
2024-01-06,1,SYNTHETIC,9,11,13,35,4563.8,216.1,3068.3,1528.7,4779.8,4597.0,9376.8,40554.0,53000,76.5,81.4,5.74,81.2,24.9
2024-01-07,1,SYNTHETIC,12,10,17,8,5183.7,131.7,2687.6,1894.9,5315.5,4582.5,9898.0,35293.0,53000,66.6,87.6,4.14,77.0,22.5
2024-01-08,1,SYNTHETIC,16,8,12,32,4515.9,317.9,2732.5,1179.7,4833.8,3912.2,8745.9,36585.0,53000,69.0,69.8,5.91,68.0,23.5
2024-01-09,1,SYNTHETIC,17,15,11,25,4442.8,163.5,2743.0,1635.2,4606.3,4378.2,8984.5,37273.0,53000,70.3,69.4,4.04,74.1,26.8
2024-01-10,1,SYNTHETIC,19,13,10,35,4476.8,182.4,2840.3,1480.6,4659.2,4320.9,8980.1,38477.0,53000,72.6,89.2,4.68,66.9,30.2
2024-01-11,1,SYNTHETIC,18,8,14,13,4108.8,95.2,2565.8,1305.7,4204.0,3871.5,8075.5,40259.0,53000,76.0,86.5,5.48,73.1,28.2
2024-01-12,1,SYNTHETIC,15,5,16,15,4099.0,127.6,2671.0,1156.6,4226.6,3827.6,8054.2,37203.0,53000,70.2,84.3,5.43,77.0,24.6
2024-01-13,1,SYNTHETIC,17,16,13,40,4544.9,278.8,2744.9,1318.1,4823.7,4062.9,8886.6,37605.0,53000,71.0,76.8,4.37,82.0,24.6
2024-01-14,1,SYNTHETIC,14,13,12,34,4974.2,351.2,2587.1,1916.0,5325.4,4503.2,9828.5,32357.0,53000,61.1,75.9,4.84,58.8,31.6
2024-01-15,1,SYNTHETIC,9,19,16,25,4567.5,100.7,2354.9,1904.7,4668.2,4259.6,8927.8,32491.0,53000,61.3,83.5,3.24,68.8,25.3
2024-01-16,1,SYNTHETIC,7,15,11,35,4751.3,132.1,3185.3,1429.9,4883.4,4615.3,9498.6,37066.0,53000,69.9,88.2,5.48,100.9,24.6
2024-01-17,1,SYNTHETIC,13,18,13,32,4058.6,210.1,2884.4,1356.4,4268.7,4240.8,8509.5,38621.0,53000,72.9,78.0,6.13,61.6,30.1
2024-01-18,1,SYNTHETIC,7,6,14,29,4497.8,114.9,2658.2,1279.9,4612.8,3938.1,8550.9,36886.0,53000,69.6,75.4,5.6,61.6,25.8
2024-01-19,1,SYNTHETIC,7,11,14,41,3698.6,154.2,2061.5,1670.5,3852.8,3732.0,7584.8,36986.0,53000,69.8,78.7,6.08,68.7,24.4
2024-01-20,1,SYNTHETIC,11,9,14,16,5040.6,213.9,2889.4,1629.6,5254.5,4518.9,9773.4,38033.0,53000,71.8,82.8,3.81,90.6,33.2
2024-01-21,1,SYNTHETIC,12,13,14,32,4705.9,245.9,2483.0,1913.6,4951.8,4396.6,9348.5,33709.0,53000,63.6,82.4,2.83,66.0,26.4
2024-01-22,1,SYNTHETIC,7,12,12,42,4348.7,250.7,3047.7,1467.2,4599.4,4514.9,9114.3,38335.0,53000,72.3,81.9,4.08,52.3,30.8
2024-01-23,1,SYNTHETIC,12,10,11,18,5181.1,130.9,3289.6,1632.3,5312.0,4921.9,10233.9,40976.0,53000,77.3,92.1,6.88,75.4,29.0
2024-01-24,1,SYNTHETIC,14,10,11,20,4926.4,130.4,2432.1,1896.5,5056.8,4328.6,9385.4,35858.0,53000,67.7,86.6,4.13,73.3,30.0
2024-01-25,1,SYNTHETIC,5,11,15,39,4871.9,153.2,2674.5,1907.5,5025.0,4581.9,9607.0,42027.0,53000,79.3,84.3,4.72,74.4,25.0
2024-01-26,1,SYNTHETIC,7,14,14,29,4252.7,253.1,2279.8,1472.2,4505.8,3752.0,8257.8,34825.0,53000,65.7,82.4,3.19,82.6,24.4
2024-01-27,1,SYNTHETIC,10,10,11,34,4885.6,115.2,2927.0,1534.8,5000.7,4461.8,9462.5,32906.0,53000,62.1,71.4,3.45,74.4,29.8
2024-01-28,1,SYNTHETIC,9,11,16,39,4852.7,305.8,3063.5,1383.7,5158.5,4447.2,9605.7,34330.0,53000,64.8,89.7,3.76,75.4,34.8
2024-01-29,1,SYNTHETIC,15,16,8,22,4401.2,269.7,2434.9,1837.8,4670.9,4272.8,8943.7,38978.0,53000,73.5,86.1,4.83,68.3,31.7
2024-01-30,1,SYNTHETIC,9,11,15,30,4875.3,328.6,2704.3,1875.9,5203.9,4580.2,9784.1,39159.0,53000,73.9,82.9,5.43,73.0,28.2
2024-01-31,1,SYNTHETIC,10,9,15,27,5000.9,108.1,2346.4,1766.1,5109.1,4112.5,9221.5,36428.0,53000,68.7,89.8,3.47,83.9,27.9
2024-02-01,1,SYNTHETIC,9,10,15,33,4813.4,248.9,2936.9,1580.5,5062.3,4517.4,9579.7,35634.0,53000,67.2,87.3,2.28,68.5,20.1
2024-02-02,1,SYNTHETIC,12,12,11,23,4267.4,205.5,2362.7,1441.4,4472.8,3804.1,8277.0,38548.0,53000,72.7,82.7,5.58,76.2,26.8
2024-02-03,1,SYNTHETIC,9,15,14,18,5167.3,175.7,2985.9,1822.0,5343.0,4807.9,10150.9,31275.0,53000,59.0,80.3,4.22,79.0,27.4
2024-02-04,1,SYNTHETIC,11,5,15,31,4564.5,238.7,3018.7,1498.4,4803.3,4517.1,9320.4,43220.0,53000,81.5,74.7,6.84,76.9,25.7
2024-02-05,1,SYNTHETIC,12,17,12,46,4774.8,221.5,2644.2,1437.0,4996.3,4081.3,9077.6,36246.0,53000,68.4,80.3,3.58,62.9,28.0
2024-02-06,1,SYNTHETIC,14,15,16,12,4543.5,274.9,3118.2,1531.4,4818.4,4649.6,9467.9,37182.0,53000,70.2,80.3,6.32,71.5,29.5
2024-02-07,1,SYNTHETIC,8,13,14,43,4606.5,144.3,2740.4,1344.1,4750.9,4084.5,8835.4,33707.0,53000,63.6,77.5,3.65,66.3,31.2
2024-02-08,1,SYNTHETIC,17,11,12,41,4952.3,213.3,2903.2,1438.5,5165.7,4341.8,9507.5,41749.0,53000,78.8,80.9,6.18,65.7,29.9
2024-02-09,1,SYNTHETIC,12,14,13,26,3851.7,139.9,2730.9,1241.9,3991.7,3972.8,7964.5,33296.0,53000,62.8,80.0,5.73,62.6,29.6
2024-02-10,1,SYNTHETIC,11,14,10,27,4675.2,306.0,2897.9,1739.6,4981.3,4637.5,9618.7,36132.0,53000,68.2,88.1,5.07,60.9,23.6
2024-02-11,1,SYNTHETIC,17,16,12,51,4432.0,316.7,2402.5,1613.4,4748.7,4015.9,8764.6,37266.0,53000,70.3,89.1,5.9,68.8,24.4
2024-02-12,1,SYNTHETIC,16,13,19,30,5100.5,164.5,2716.1,2058.4,5264.9,4774.5,10039.5,33130.0,53000,62.5,82.0,2.66,78.6,34.2
2024-02-13,1,SYNTHETIC,10,12,15,50,5102.2,183.3,2692.7,1708.6,5285.6,4401.4,9686.9,42106.0,53000,79.4,75.6,3.44,72.3,29.4
2024-02-14,1,SYNTHETIC,11,10,13,21,5065.8,367.3,2668.5,1941.5,5433.1,4610.0,10043.1,30710.0,53000,57.9,85.7,3.45,78.7,31.2
2024-02-15,1,SYNTHETIC,14,8,14,37,4438.1,297.5,2574.5,1954.6,4735.6,4529.2,9264.8,38660.0,53000,72.9,80.4,6.23,70.6,26.5
2024-02-16,1,SYNTHETIC,10,14,14,31,3862.8,268.5,2515.3,1191.2,4131.3,3706.5,7837.8,34748.0,53000,65.6,82.0,6.22,64.2,28.0
2024-02-17,1,SYNTHETIC,9,14,14,12,4894.4,290.6,2398.9,1726.2,5185.0,4125.1,9310.1,34332.0,53000,64.8,81.5,3.44,49.1,27.2
2024-02-18,1,SYNTHETIC,13,9,17,22,5011.0,123.0,3281.4,1527.9,5133.9,4809.3,9943.2,35591.0,53000,67.2,80.0,3.92,68.8,25.9
2024-02-19,1,SYNTHETIC,17,15,10,18,5022.3,362.2,2800.5,1483.9,5384.5,4284.4,9668.9,38461.0,53000,72.6,80.3,6.59,65.7,29.9
2024-02-20,1,SYNTHETIC,12,13,14,25,4886.1,303.4,2834.5,1510.1,5189.5,4344.6,9534.1,39552.0,53000,74.6,75.4,5.9,62.7,25.5
2024-02-21,1,SYNTHETIC,16,11,11,31,4694.4,309.4,2713.4,1883.5,5003.8,4596.9,9600.7,29403.0,53000,55.5,72.7,3.85,58.6,28.7
2024-02-22,1,SYNTHETIC,14,8,14,20,4840.3,323.1,2778.6,1350.4,5163.4,4129.0,9292.3,35685.0,53000,67.3,83.8,4.01,65.9,24.0
2024-02-23,1,SYNTHETIC,10,9,12,33,4207.5,229.9,2466.2,1296.3,4437.4,3762.6,8200.0,35648.0,53000,67.3,81.9,5.32,70.3,25.3
2024-02-24,1,SYNTHETIC,9,16,13,19,4742.0,270.7,2912.0,1315.8,5012.7,4227.9,9240.6,34925.0,53000,65.9,83.3,2.75,69.2,29.2
2024-02-25,1,SYNTHETIC,15,5,13,23,4215.2,303.3,2893.7,1288.0,4518.5,4181.7,8700.2,37024.0,53000,69.9,81.3,5.42,60.5,29.7
2024-02-26,1,SYNTHETIC,8,10,15,39,5374.9,116.8,2605.5,1784.0,5491.7,4389.5,9881.2,36020.0,53000,68.0,87.0,6.37,61.0,24.1
2024-02-27,1,SYNTHETIC,11,14,15,26,5406.9,384.6,2965.3,1648.7,5791.5,4613.9,10405.5,38825.0,53000,73.3,90.9,5.81,59.8,24.6
2024-02-28,1,SYNTHETIC,9,11,13,42,4802.1,223.2,2597.9,1789.0,5025.2,4387.0,9412.2,36208.0,53000,68.3,72.5,4.47,65.3,28.4
2024-02-29,1,SYNTHETIC,8,16,15,34,4506.4,149.2,2423.7,1408.6,4655.5,3832.3,8487.8,32305.0,53000,61.0,72.1,4.25,67.4,30.0
2024-03-01,1,SYNTHETIC,7,13,15,24,4123.3,246.6,2438.5,1333.9,4369.9,3772.4,8142.2,38700.0,53000,73.0,76.4,4.57,83.2,25.8
2024-03-02,1,SYNTHETIC,8,14,10,43,5721.4,300.4,2742.8,2127.6,6021.8,4870.3,10892.1,33035.0,53000,62.3,81.5,3.33,74.5,20.0
2024-03-03,1,SYNTHETIC,11,16,13,29,4583.2,122.7,2997.4,1616.9,4705.8,4614.3,9320.2,38275.0,53000,72.2,82.8,4.3,71.0,29.0
2024-03-04,1,SYNTHETIC,14,7,13,27,5038.2,108.4,2464.3,1866.2,5146.6,4330.4,9477.0,35932.0,53000,67.8,86.2,3.76,59.6,29.7
2024-03-05,1,SYNTHETIC,11,10,12,23,4950.7,363.8,3075.1,1403.7,5314.5,4478.9,9793.4,37611.0,53000,71.0,92.0,3.59,59.6,26.5
2024-03-06,1,SYNTHETIC,15,11,13,25,4456.4,102.4,2587.2,1780.7,4558.8,4367.9,8926.7,33375.0,53000,63.0,81.0,3.85,79.4,31.3
2024-03-07,1,SYNTHETIC,9,13,13,23,4953.6,176.8,2817.4,1579.3,5130.3,4396.7,9527.1,33239.0,53000,62.7,81.7,5.58,72.5,29.2
2024-03-08,1,SYNTHETIC,11,12,10,23,4424.7,187.1,2290.3,1611.2,4611.8,3901.5,8513.3,38852.0,53000,73.3,78.1,4.34,72.9,29.6
2024-03-09,1,SYNTHETIC,12,15,14,38,4823.1,230.7,2650.1,1883.2,5053.8,4533.3,9587.1,35495.0,53000,67.0,82.6,4.44,62.1,29.7
2024-03-10,1,SYNTHETIC,12,14,11,32,5029.0,247.7,3147.9,1662.5,5276.7,4810.4,10087.1,37868.0,53000,71.4,77.4,4.27,81.4,20.8
2024-03-11,1,SYNTHETIC,8,9,14,28,5304.4,284.1,2873.5,1684.4,5588.5,4557.9,10146.4,32991.0,53000,62.2,83.2,3.41,86.3,25.2
2024-03-12,1,SYNTHETIC,9,9,14,33,4947.6,242.2,2758.2,1581.1,5189.8,4339.3,9529.1,36013.0,53000,67.9,80.9,5.17,75.6,23.5
2024-03-13,1,SYNTHETIC,10,17,12,34,5035.2,243.4,2888.1,1503.8,5278.6,4392.0,9670.5,38680.0,53000,73.0,83.9,5.12,65.4,33.8
2024-03-14,1,SYNTHETIC,11,15,15,40,5021.4,123.2,3318.0,1799.9,5144.6,5117.9,10262.4,35939.0,53000,67.8,85.1,4.14,80.1,31.0
2024-03-15,1,SYNTHETIC,10,10,12,10,4073.5,160.0,2584.2,1439.2,4233.5,4023.4,8256.9,34560.0,53000,65.2,84.3,6.6,73.5,18.7
2024-03-16,1,SYNTHETIC,14,8,11,54,4602.8,142.1,2944.0,1494.7,4744.9,4438.7,9183.6,32108.0,53000,60.6,81.0,3.55,52.1,32.7
2024-03-17,1,SYNTHETIC,20,9,11,14,5094.1,258.2,2607.5,1943.8,5352.2,4551.3,9903.6,38831.0,53000,73.3,84.3,4.64,75.8,25.7
2024-03-18,1,SYNTHETIC,11,12,13,41,4352.8,305.7,2712.9,1930.8,4658.4,4643.6,9302.0,32807.0,53000,61.9,89.9,5.54,63.8,28.3
2024-03-19,1,SYNTHETIC,15,13,17,29,4805.0,103.4,2449.9,1832.4,4908.4,4282.3,9190.7,31830.0,53000,60.1,80.5,5.09,58.9,29.6
2024-03-20,1,SYNTHETIC,11,6,15,32,5129.2,125.8,2749.2,2055.8,5254.9,4805.0,10059.9,35359.0,53000,66.7,80.0,5.04,65.7,27.0
2024-03-21,1,SYNTHETIC,17,16,15,40,5051.5,354.8,3217.4,1831.4,5406.3,5048.8,10455.1,37814.0,53000,71.3,82.0,7.29,66.0,27.2
2024-03-22,1,SYNTHETIC,12,17,15,30,3952.8,161.7,2832.2,1254.5,4114.5,4086.6,8201.1,36256.0,53000,68.4,79.0,4.96,67.6,34.3
2024-03-23,1,SYNTHETIC,12,13,13,28,5153.7,120.6,2767.5,1546.5,5274.3,4314.0,9588.4,37047.0,53000,69.9,83.5,4.01,78.2,26.6
2024-03-24,1,SYNTHETIC,18,5,13,14,4380.4,222.2,2444.9,1932.0,4602.6,4376.9,8979.5,39287.0,53000,74.1,87.8,5.48,82.6,18.8
2024-03-25,1,SYNTHETIC,13,9,14,32,5115.6,139.1,3242.6,1523.6,5254.7,4766.3,10021.0,34592.0,53000,65.3,79.5,3.97,93.1,30.6
2024-03-26,1,SYNTHETIC,7,3,12,33,4613.2,126.3,2608.3,1881.9,4739.5,4490.2,9229.7,38415.0,53000,72.5,84.6,2.82,79.5,32.4
2024-03-27,1,SYNTHETIC,9,12,11,30,4957.7,356.7,3283.8,2001.0,5314.4,5284.8,10599.2,36855.0,53000,69.5,74.8,6.6,56.6,30.8
2024-03-28,1,SYNTHETIC,16,7,18,31,3910.0,281.2,2366.1,1796.9,4191.2,4163.0,8354.3,39921.0,53000,75.3,87.7,4.58,74.7,27.9
2024-03-29,1,SYNTHETIC,6,16,14,38,3977.1,133.9,2264.4,1602.7,4111.0,3867.2,7978.1,39222.0,53000,74.0,86.3,6.82,90.4,26.0
2024-03-30,1,SYNTHETIC,12,14,16,18,5970.7,185.2,2908.6,2090.8,6155.9,4999.4,11155.3,40547.0,53000,76.5,84.1,5.45,76.7,28.4
2024-03-31,1,SYNTHETIC,14,16,12,29,4610.7,145.1,3036.5,1410.6,4755.9,4447.1,9202.9,34478.0,53000,65.1,79.8,3.53,79.1,35.2
2024-04-01,1,SYNTHETIC,8,16,13,20,5459.7,132.5,2881.3,2153.5,5592.1,5034.9,10627.0,33914.0,53000,64.0,79.6,4.04,67.1,26.1
2024-04-02,1,SYNTHETIC,4,13,13,25,4829.2,297.0,2909.6,2197.9,5126.2,5107.5,10233.7,37610.0,53000,71.0,83.7,5.49,82.0,25.5
2024-04-03,1,SYNTHETIC,8,10,14,32,4840.6,154.3,2659.6,1737.0,4994.9,4396.6,9391.4,30715.0,53000,58.0,80.2,3.85,63.6,25.1
2024-04-04,1,SYNTHETIC,14,10,16,9,4546.6,286.2,3228.7,1538.9,4832.8,4767.6,9600.4,37538.0,53000,70.8,81.4,3.94,49.3,19.4
2024-04-05,1,SYNTHETIC,6,16,14,31,4201.1,155.9,2155.8,1327.2,4357.0,3482.9,7839.9,34428.0,53000,65.0,88.2,4.5,50.7,29.9
2024-04-06,1,SYNTHETIC,9,10,11,28,5112.6,227.9,3034.6,1614.2,5340.4,4648.8,9989.2,32711.0,53000,61.7,87.7,3.42,91.8,27.3
2024-04-07,1,SYNTHETIC,12,15,15,40,4665.4,263.4,2656.3,1547.4,4928.8,4203.6,9132.4,35581.0,53000,67.1,80.9,5.12,66.9,33.0
2024-04-08,1,SYNTHETIC,18,8,14,56,5053.1,347.3,2769.1,1646.9,5400.4,4416.0,9816.4,38391.0,53000,72.4,89.6,6.94,80.8,27.7
2024-04-09,1,SYNTHETIC,15,12,13,17,5193.0,119.1,2724.5,2055.5,5312.2,4779.9,10092.1,34359.0,53000,64.8,80.4,4.41,76.2,27.2
2024-04-10,1,SYNTHETIC,11,14,13,19,5720.5,148.3,2841.4,1976.2,5868.8,4817.7,10686.5,37842.0,53000,71.4,81.2,4.8,65.8,28.9
2024-04-11,1,SYNTHETIC,16,8,13,18,4818.8,98.7,2463.1,1844.6,4917.5,4307.6,9225.2,36281.0,53000,68.5,86.0,5.61,83.8,31.2
2024-04-12,1,SYNTHETIC,8,10,15,29,4537.7,246.8,2731.0,1203.5,4784.5,3934.5,8719.0,36205.0,53000,68.3,85.5,5.4,72.6,30.1
2024-04-13,1,SYNTHETIC,14,14,12,17,4695.3,184.3,2907.3,1588.5,4879.6,4495.8,9375.4,36520.0,53000,68.9,88.6,6.27,80.7,24.1
